text,race,gender
The photo shows a young woman in a white and green basketball uniform. She is standing with her left hand on her hip and her right hand holding a basketball on her right index finger. She is looking at the camera with a slight smile on her face.,asian,female
The photo shows a young female basketball player in a white and green uniform. She is standing with her left hand on her hip and her right hand holding a basketball on her right index finger. She is looking at the camera with a confident smile.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair and is looking at the camera.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair.,asian,female
The photo shows a young woman in a Baylor uniform. She is spinning a basketball on her finger. She is smiling.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She is smiling.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair and is looking at the camera.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair.her left hand on her hip and her right hand spinning a basketball on her finger. She is looking at the camera with a serious expression.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is spinning a basketball on her finger. She has long black hair and is looking at the camera.,asian,female
"The photo shows a young woman in a Baylor uniform. She is smiling and holding a basketball on her right hand with her left hand on her hip. She is wearing a white jersey with green numbers and trim, white shorts, and green shoes.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
"The photo shows a young Asian woman in a black Nike jacket holding a basketball. She is looking up and to the right, possibly watching the trajectory of the ball she just shot.",asian,female
"The photo shows a young Asian woman in a black Nike jacket holding a basketball. She is looking up and to the right, possibly watching the trajectory of the ball she just shot.",asian,female
"The photo shows a young Asian woman in a black Nike jacket holding a basketball. She is looking up and to the right, possibly watching the game clock.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband holding a basketball. She is looking up and to the right, possibly watching the trajectory of the ball she just shot.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband holding a basketball. She is looking up and to the right, possibly watching the trajectory of the ball.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
The photo shows a young Asian woman in a black Nike jacket holding a basketball. She is looking up and to the right.,asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband holding a basketball. She is looking up and to the right, possibly watching the game clock.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband, holding a basketball and looking up.",asian,female
"The photo shows a young Asian woman in a black Nike jacket and headband holding a basketball. She is looking up and to the right, possibly watching the trajectory of the ball she just shot.",asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the ""China"" lettering and the Chinese flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the ""China"" lettering and the Chinese flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a red and white uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a red and white uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
The photo shows a female basketball player dribbling the ball. She is wearing a red and white jersey with the number 9 on the front. The player is in mid-stride with her left foot off the ground. She has long brown hair that is pulled back in a ponytail. The background is blurred.,asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a red and white uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a red and white uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a red and white uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a red and white uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a red and white uniform dribbling the ball. She is playing for the China national team, as indicated by the flag on her jersey. The player is in mid-stride, with her left foot planted on the ground and her right foot in the air. She is looking ahead at the court.",asian,female
"The photo shows a female basketball player in a white and red uniform dribbling the ball. She is playing for the China national team, as indicated by the ""China"" lettering and the number ""9"" on her jersey. The player has long dark hair that is tied up in a ponytail. She is wearing red and white sneakers. The photo was taken during a basketball game.",asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. She has her hair in a ponytail and is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband on her right wrist.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. She has her hair in a ponytail and is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband on her right wrist. The background is black.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband on her right wrist.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. She has her hair in a ponytail and is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband on her right wrist.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. She has her hair in a ponytail and is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she has a white wristband on her right wrist. The background is black.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband on her right wrist.,asian,female
A young woman in a red tank top is holding a basketball. She is looking at the camera with a serious expression. Her hair is in a ponytail and she is wearing a white wristband.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling at the camera. She is holding a basketball on her right hand with her index finger extended.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling at the camera. She is holding a basketball on her right hand with one finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling at the camera. She is holding a basketball on her right hand with one finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling at the camera. She is holding a basketball on her right hand with one finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling. She is holding a basketball on her right hand with one finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling. She is holding a basketball on her right hand with one finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling. She is balancing a basketball on her finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling at the camera. She is holding a basketball on her right hand with one finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling. She is holding a basketball on her right hand with her index finger extended.,asian,female
The photo shows a young woman in a white and green basketball uniform spinning a basketball on her finger. She has long black hair and is smiling at the camera. The background is white.,asian,female
The photo shows a young woman in a white and green basketball uniform. She is smiling and looking at the camera while spinning a basketball on her finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling. She is holding a basketball on her right hand with her index finger extended.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling at the camera. She is holding a basketball on her right hand with her index finger extended.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling at the camera. She is holding a basketball on one finger.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling. She is holding a basketball on her right hand with her index finger extended.,asian,female
The photo shows a young woman in a white and green basketball uniform. She has long black hair and is smiling. She is holding a basketball on her right hand with one finger.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs-up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs-up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs-up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
"A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt, red shorts, and white sneakers. There is a basketball hoop in the background.",asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young female basketball player is standing on a basketball court with a basketball in her hands. She is smiling and giving a thumbs up. She is wearing a black t-shirt and red shorts. There is a basketball hoop in the background.,asian,female
A young woman is sitting on a basketball court. She is wearing a green jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
The photo shows a young woman sitting on a basketball court. She is wearing a green basketball jersey and black shorts. Her hair is in a bun and she is smiling at the camera. She is holding a basketball in her hands.,asian,female
The photo shows a young woman in sportswear holding a basketball. She is sitting on a basketball court. The woman is smiling.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
The photo shows a young woman in a green basketball jersey sitting on a basketball court. She has a basketball in her hands and is smiling at the camera. She is wearing a black t-shirt under the jersey and has her hair in a bun.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green jersey and black shorts. She has a basketball in her hands and is smiling.,asian,female
The photo shows a young woman in a green basketball jersey sitting on a basketball court. She has a basketball in her hands and is smiling at the camera. She has her hair in a bun and is wearing headphones.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is sitting on a basketball court. She is wearing a green basketball jersey and black shorts. She has her hair in a bun and is smiling at the camera. She is holding a basketball in her hands.,asian,female
A young woman is spinning a basketball on her finger. She is wearing a black jacket and a white shirt. Her hair is long and dark. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is smiling and looking at the camera. She is wearing a black jacket and a white shirt. She has long brown hair. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is looking at the camera and smiling. She has long dark hair and is wearing a black jacket. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is looking at the camera and smiling. She has long dark hair and is wearing a black jacket. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is wearing a black jacket and a white shirt. She has long dark hair and is looking at the camera. She is standing in a basketball court with blurred figures of people playing basketball in the background.,asian,female
A young woman is spinning a basketball on her finger. She is smiling and looking at the camera. She is wearing a black jacket and a white shirt. She has long brown hair. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is smiling and looking at the camera. She has long dark hair and is wearing a black jacket. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is looking at the camera and smiling. She has long dark hair and is wearing a black jacket. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is smiling and looking at the camera. She is wearing a black jacket and a white shirt. She has long brown hair. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is smiling and looking at the camera. She is wearing a black jacket and a white shirt. She has long brown hair. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is wearing a black jacket and a white shirt. She has long brown hair and is looking at the camera. She is standing in a gym with a basketball court in the background.,asian,female
A young woman is spinning a basketball on her finger. She is looking at the camera and smiling. She has long dark hair and is wearing a black jacket. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is looking at the camera and smiling. She has long dark hair. She is wearing a black jacket and a white shirt. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is wearing a black jacket and has long dark hair. She is standing in a gym and there are other people playing basketball in the background.,asian,female
A young woman is spinning a basketball on her finger. She is smiling and looking at the camera. She has long dark hair. She is wearing a black jacket and a white shirt. She is standing in a gym.,asian,female
A young woman is spinning a basketball on her finger. She is wearing a black jacket and has long dark hair. She is standing in a gym and there are other people playing basketball in the background.,asian,female
A young male basketball player in a yellow jersey is holding a basketball and looking at the camera with a determined expression. He is standing with his feet shoulder-width apart and his knees slightly bent. His arms are extended in front of him and he is holding the basketball with both hands. The basketball is centered in the frame and the player's face is in focus. The background is a light gray color and there are no other objects in the photo.,asian,male
A basketball player is holding a basketball and looking at the camera. He is wearing a yellow jersey and black shorts. The basketball is in his right hand and he is holding it with both hands. He has a serious expression on his face and is looking directly at the camera. He is standing with his feet shoulder-width apart and his knees slightly bent. His arms are extended in front of him and he is holding the basketball with both hands. The basketball is centered in the frame and the player's face is in focus. The background is a light gray color and there are no other objects in the photo.,asian,male
A young male basketball player is standing with his feet shoulder-width apart and his knees slightly bent. He is holding a basketball in his right hand and is looking at the camera with a determined expression. He is wearing a yellow jersey and black shorts. The basketball is in the center of the frame and the player's face is in focus. The background is a light gray color and there are no other objects in the photo.,asian,male
A basketball player is standing with his feet shoulder-width apart and his knees slightly bent. He is holding a basketball in his right hand and is looking at the camera with a determined expression. He is wearing a yellow jersey and black shorts. The basketball is in the center of the frame and the player's face is in focus. The background is a light gray color and there are no other objects in the photo.,asian,male
"This is a photo of a basketball player. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is looking at the camera with a serious expression. He is standing in a ready position, with his feet shoulder-width apart and his knees slightly bent. His arms are extended in front of him, holding the basketball at chest level. His hands are spread wide, with his fingers wrapped around the ball. He is ready to make a move, either to shoot the ball or to pass it to a teammate.",asian,male
"This is a photo of a basketball player. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is looking at the camera with a determined expression. He is standing in a ready position, with his feet shoulder-width apart and his knees slightly bent. His arms are extended in front of him, holding the basketball at chest level. His hands are spread wide, with his fingers wrapped around the ball. He is ready to make a move, either to shoot the ball or to pass it to a teammate.",asian,male
"This is a photo of a basketball player. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is looking at the camera with a confident expression. He is standing in a ready position, with his feet shoulder-width apart and his knees slightly bent. His arms are extended in front of him, holding the basketball at chest level. His hands are spread wide, with his fingers wrapped around the ball. He is ready to make a move, either to shoot the ball or to pass it to a teammate.",asian,male
"This is a photo of a basketball player. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is looking at the camera with a focused expression. He is standing in a ready position, with his feet shoulder-width apart and his knees slightly bent. His arms are extended in front of him, holding the basketball at chest level. His hands are spread wide, with his fingers wrapped around the ball. He is ready to make a move, either to shoot the ball or to pass it to a teammate.",asian,male
This is a photo of a basketball player. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is looking at the camera with a serious expression. He is standing in front of a white background.,asian,male
This is a photo of a young man playing basketball. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is looking at the camera with a determined expression. He is standing on a basketball court.,asian,male
This is a photo of a basketball player in action. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is jumping in the air to score a basket. He is looking at the basket with a focused expression. He is surrounded by other basketball players.,asian,male
This is a photo of a basketball player celebrating a victory. He is wearing a yellow jersey and black shorts. He is holding a basketball in his hands. He is jumping in the air with his arms raised in triumph. He is looking at the camera with a joyful expression. He is surrounded by his teammates.,asian,male
A young male basketball player in a yellow jersey is holding a basketball and looking at the camera with a determined expression. He is standing with his feet shoulder-width apart and his knees slightly bent. His arms are extended in front of him and he is holding the basketball with both hands. The basketball is centered in the frame and the player's face is in focus. The background is a light gray color and there are no other objects in the photo.,asian,male
"A basketball player is standing in a relaxed pose, holding the ball in his hands. He is wearing a yellow jersey and black shorts. The player's expression is one of determination and focus. He is looking at the camera with his feet shoulder-width apart and his knees slightly bent. The background is a light gray color and there are no other objects in the photo.",asian,male
A young male basketball player is dribbling the ball up the court. He is wearing a yellow jersey and black shorts. The player is looking ahead with a determined expression. He is dribbling the ball with his right hand and his left hand is extended in front of him. The background is a blurred out image of a basketball court.,asian,male
A basketball player is taking a jump shot. He is wearing a yellow jersey and black shorts. The player is in mid-air with his right hand extended and the ball in his hand. His left hand is cocked back behind his head. The player's expression is one of focus and determination. The background is a blurred out image of a basketball court.,asian,male
"Jeremy Lin is a professional basketball player who plays for the Miami Heat. He is a 6'3"" point guard who is known for his quickness and ball handling skills. Lin was born in Palo Alto, California, and attended Harvard University, where he played basketball for the Crimson. He was drafted by the Golden State Warriors in the 2010 NBA Draft, but was later traded to the New York Knicks. Lin made a name for himself in New York, where he became known as ""Linsanity"" after a string of impressive performances. He has since played for the Houston Rockets, Los Angeles Lakers, Charlotte Hornets, Brooklyn Nets, and Atlanta Hawks.",asian,male
"Jeremy Lin is a Taiwanese-American professional basketball player who plays for the Miami Heat of the National Basketball Association (NBA). He is a 6'3"" point guard who is known for his quickness and ball handling skills. Lin was born in Palo Alto, California, and attended Harvard University, where he played basketball for the Crimson. He was drafted by the Golden State Warriors in the 2010 NBA Draft, but was later traded to the New York Knicks. Lin made a name for himself in New York, where he became known as ""Linsanity"" after a string of impressive performances. He has since played for the Houston Rockets, Los Angeles Lakers, Charlotte Hornets, Brooklyn Nets, and Atlanta Hawks.",asian,male
"Jeremy Lin is a Taiwanese-American professional basketball player who plays for the Miami Heat of the National Basketball Association (NBA). He is a 6'3"" point guard who is known for his quickness and ball handling skills. Lin was born in Palo Alto, California, and attended Harvard University, where he played basketball for the Crimson. He was drafted by the Golden State Warriors in the 2010 NBA Draft, but was later traded to the New York Knicks. Lin made a name for himself in New York, where he became known as ""Linsanity"" after a string of impressive performances. He has since played for the Houston Rockets, Los Angeles Lakers, Charlotte Hornets, Brooklyn Nets, and Atlanta Hawks.",asian,male
