text,race,gender
"a smiling doctor in lab coat stock photo, image 34939814, in the style of zhang kechun, beautiful women, 3840x2160, opacity and translucency, traditional vietnamese, feminine body, made of all of the above --ar 25:32",asian,female
"cheerful female doctor stock photo, in the style of traditional vietnamese, uhd image, masculine, realistic, white --ar 25:32",asian,female
"female doctor isolated on white stock photo 2933839, in the style of beijing east village, uhd image, sudersan pattnaik --ar 25:32",asian,female
"asian women doctor woman in white coat with stethoscope isolated on blue background, in the style of tokina at-x 11-16mm f/2.8 pro dx ii, traditional vietnamese, petcore, non-representational, representational, medicalcore --ar 128:85",asian,female
"portrait of young asian female chinese doctor in a white coat, in the style of light teal and light purple, light orange and light navy, lighthearted, sonian, petcore, website, ferrania p30 --ar 128:85",asian,female
"female doctor wearing suit with stethoscope on a blue background, in the style of sopheap pich, zhichao cai --ar 128:85",asian,female
"smiling medical female doctor posing standing izled na ovni mza, in the style of tran nguyen, sopheap pich, zhichao cai, fujifilm pro 400h, medical themes, uniformly staged images, 32k uhd --ar 128:85",asian,female
"smiling asian female doctor in medical office doctor smiling doctor isolated on blue, in the style of george romney, duy huynh --ar 128:85",asian,female
"doctor female asian happy female doctor with stethoscope on blue background, in the style of ferrania p30, cryptid academia, queer academia, petcore --ar 128:85",asian,female
"a young woman in doctor coat posing smiling against blue background, in the style of dao trong le, villagecore, petcore, progressive academia --ar 128:85",asian,female
"portrait of asian young female doctor medicinando, in the style of light maroon and sky-blue, rtx on, light orange and light navy, traditional vietnamese, studio portrait, oshare kei, uhd image --ar 128:85",asian,female
"the young asian woman doctor is standing up and smiling on a blue background, in the style of uhd image, 1960s, tondo, gongbi, rtx on, nonrepresentational, #myportfolio --ar 128:85",asian,female
"asian female doctor, standing with arms crossed on blue background, in the style of scoutcore, english major, happycore --ar 128:85",asian,female
"lovely asian ethnic female doctor in coat with her arms crossed, in the style of sopheap pich, light sky-blue and light beige, rtx on, xu beihong, charles spencelayh, vibrant, lively, handsome --ar 128:85",asian,female
"young female surgeon doctor looking up to the camera, in the style of sopheap pich, light sky-blue and light navy, zhichao cai, light purple and light orange, charles spencelayh, high quality, academic --ar 128:85",asian,female
"asian young female doctor with stethoscope, standing, smiling on sky blue background, in the style of ferrania p30, queer academia, language-based, petcore --ar 128:85",asian,female
"asian doctor with arms crossed and smiling over blue background, hannah yata --ar 128:85",asian,female
"a smiling young nurse standing over pale blue background with arms folded, in the style of gongbi, poetcore, panasonic lumix s pro 50mm f/1.4, dansaekhwa, light orange and purple, traditional vietnamese, science academia --ar 128:85",asian,female
"asian doctor, cute female doctor, young woman in doctor s lab coat lying on blue background, in the style of charles spencelayh, dao trong le --ar 128:85",asian,female
"a woman chinese doctor with arms crossed, in the style of light white and light gray, scoutcore, smilecore, high quality photo, 32k uhd, light white and amber, villagecore --ar 3:2",asian,female
"a young asian woman doctor, in the style of light gray and light amber, light white and dark green, scoutcore, zhichao cai, petcore, ue5, majismo --ar 3:2",asian,female
"doctor asian female arm crossed in portrait on white background, in the style of zhichao cai, website, light gray and light amber, scoutcore, andrew hem, light white and dark emerald, relatable personality --ar 3:2",asian,female
"asian female doctor standing, in the style of light white and light gray, villagecore, humanistic empathy, website, gongbi, ferrania p30, clear edge definition --ar 3:2",asian,female
"a young, smiling asian woman doctor, in the style of uhd image, zhichao cai, light gray and amber, scoutcore, dadaist, white, skillful --ar 3:2",asian,female
"asian female doctor posing against a white background, in the style of the stars art group (xing xing), strong emotional impact, petcore --ar 3:2",asian,female
"happy young doctor with crossed arms and brown hair isolated over white background, in the style of chinapunk, uhd image, feminine empowerment, rtx on, high quality photo, scoutcore, texture-rich --ar 3:2",asian,female
"beautiful happy female doctor isolated on white stock photo, in the style of sui dynasty, uhd image, sopheap pich, relatable personality --ar 3:2",asian,female
"female doctor smiling wearing white coat and crossed arms, in the style of chinapunk, cottagecore, light gray, uniformly staged images, divisionist, website, amber --ar 3:2",asian,female
"doctor standing, with arms crossed, and smiling, in the style of gongbi, womancore, high quality photo, uhd image, white and amber, light gray, traditional vietnamese --ar 3:2",asian,female
"a female doctor standing isolated against a white background, in the style of the stars art group (xing xing), strong emotional impact, beijing east village, petcore, website --ar 3:2",asian,female
"the young female asian doctor is leaning on a computer keyboard holding a tablet, in the style of uhd image, gu hongzhong, happycore, light gray, scoutcore, calculated, white --ar 3:2",asian,female
"a chinese nurse who is wearing a white lab coat poses for the camera, in the style of light gray and amber, womancore, website, kombuchapunk, academic precision, multiple styles, divisionist --ar 3:2",asian,female
"a female doctor in her white uniform is posing, in the style of asian-inspired, light gray and light bronze, villagecore, website, clear edge definition, sonian, ready-made --ar 3:2",asian,female
"a smiling asian woman doctor stock photo, in the style of uhd image, strong composition, relatable personality, thick texture --ar 3:2",asian,female
"a doctor posing with crossed arms, in the style of gongbi, light white and amber, womancore, clear edge definition, multiple styles, scoutcore, uhd image --ar 3:2",asian,female
"asian doctor standing with her arms crossed, in the style of light gray and white, poetcore, ferrania p30, extremely gendered, sparse, cobra, vibrant, lively --ar 3:2",asian,female
"attractive young doctor with stethoscope posing on white background, in the style of traditional vietnamese, 32k uhd, oshare kei, matte photo, feminist, womancore, high quality photo --ar 3:2",asian,female
"young doctor posed holding stethoscope, in the style of tran nguyen, light gray and white, light white and light bronze, sandara tang, uniformly staged images, 32k uhd, associated press photo --ar 3:2",asian,female
"an attractive female doctor with her arms folded, in the style of sopheap pich, light gray and white, 32k uhd, oshare kei, sparse, high quality photo, rtx on --ar 3:2",asian,female
"young asian nurse wearing white clothing is posing and holding a stethoscope, in the style of science-based, pop-culture-infused, light gray and light bronze, charles spencelayh, vibrant color-blocking, strong facial expression, 21st century --ar 3:2",asian,female
"female medical nurse with a stethoscope in a white lab coat, in the style of asian-inspired, villagecore, website, dignified poses, subtle, tondo --ar 3:2",asian,female
"woman doctor with her arms folded on white, in the style of asian-inspired, humanistic empathy, photo taken with provia, rounded, rtx on, 32k uhd, solid and structured --ar 3:2",asian,female
"a smiling young female doctor carrying a stethoscope, in the style of the stars art group (xing xing), light gray, 32k uhd, indigenous culture, strong facial expression, sparse and simple, high quality photo --ar 3:2",asian,female
"a young asian female doctor holding a stethoscope, in the style of light gray and light bronze, 32k uhd, silvestro lega, uniformly staged images, charles spencelayh, petcore, manapunk --ar 3:2",asian,female
"asian female doctor standing against a white background, in the style of uhd image, kodak portra, goosepunk, tondo, subtle, wrapped, high quality photo --ar 3:2",asian,female
"female doctor standing with her arms crossed isolated on white background, in the style of traditional vietnamese, 32k uhd, high quality photo, poetcore, cobra, representational, womancore --ar 3:2",asian,female
"portrait of a female physician posing, in the style of asian-inspired, light white and light gray, 32k uhd, scoutcore, poetcore, divisionist --ar 3:2",asian,female
"young asian female doctor wearing white coat on white background, in the style of daniel ridgway knight, strong emotional impact, polished concrete, petcore, scoutcore, high quality, cobra --ar 3:2",asian,female
"woman doctor holding stethoscope with arms crossed against white background photo, in the style of asian-inspired, genderless, scoutcore, 8k, polished concrete, multiple screens, beijing east village --ar 3:2",asian,female
"asian female medical doctor, standing at the crosslegged, in the style of jessie arms botke, light gray and white, captivating gaze, relatable personality, ferrania p30, duckcore, george romney --ar 3:2",asian,female
"asian nurse on bed with stethoscope and crossed arms stock footage, in the style of light white and light bronze, villagecore, youthful energy, uniformly staged images, feminist, white background, captivating gaze --ar 3:2",asian,female
"portrait of a asian young doctor isolated on a white background — image 52483485, in the style of schoolgirl lifestyle, crossed colors, colorized, strong contrast, jessie arms botke, grainy, hd mod --ar 91:127",asian,female
"an asian attractive young nurse in a white coat dressed up with a stethoscope stock photo 7070789, in the style of transparency and opacity, lilia alvarado, uhd image, light gray and maroon, light orange and dark brown, quito school, focus on joints/connections --ar 91:127",asian,female
"asian woman doctor in white coat smiling — stock photo 6759074, in the style of transparency and opacity, crossed colors, light brown and red, photo taken with provia, representational, group f/64, sleepycore --ar 91:127",asian,female
"asian female doctor in white lab coat isolated on white stock photo, in the style of karencore, wrapped, grainy, youthful, vibrant, masculine --ar 91:127",asian,female
"beautiful asian doctor with stethoscope on white background stock photo 6459690, in the style of barbizon school, alfred augustus glendening, molecular, crossed colors, dino valls, light maroon and white, joyful and optimistic --ar 91:127",asian,female
"smiling asian doctor — stock photo 460924, in the style of womancore, colorized --ar 91:127",asian,female
"beautiful asian doctor with stethoscope on white stock photo, in the style of medievalist, genderless, hd mod, anglocore, villagecore --ar 91:127",asian,female
"female doctor in the white coat standing at distance isolated stock photo 62885679, in the style of beijing east village, crossed colors, light red and dark brown, white background, youthful energy, whitcomb-girls, close up --ar 91:127",asian,female
"asian doctor with her arms crossed, smiling stock photo 1034928, in the style of fatima ronquillo, dadaist photomontage, scoutcore, youthful protagonists, white and red, photo-realistic hyperbole, robert irwin --ar 91:127",asian,female
"beautiful young asian doctor — stock photo 6761539, in the style of dark maroon and white, crossed colors --ar 91:127",asian,female
"beautiful female doctor or doctor — stock photo 6061899, in the style of chinapunk, crossed colors --ar 91:127",asian,female
"chinese doctor posing isolated over white background — stock photo, in the style of womancore, photo taken with provia, english major, whitcomb-girls, wrapped, close up, hikecore --ar 91:127",asian,female
"the asian doctor with her arms crossed stock photo 14583269, in the style of colorized, smilecore --ar 91:127",asian,female
"asian doctor with stethoscope isolated on white stock photo 10032358, in the style of womancore, youthful protagonists, crossed colors, joyful and optimistic, dark maroon and white, hd mod, beijing east village --ar 91:127",asian,female
"portrait of young Asian medic looking at camera looking happy, in the style of whitcomb-girls, piles/stacks, massurrealism, petcore, anglocore, associated press photo, wrapped --ar 91:127",asian,female
"young asian female doctor with a medical student on white background stock photo, in the style of li tiefu, wrapped, captivating --ar 91:127",asian,female
"an asian doctor posing for a camera, in the style of light white and light bronze, genderless, hannah yata, zeiss batis 18mm f/2.8, representational, light white and light maroon, simple --ar 3:2",asian,female
"female medical doctor standing in a white uniform, in the style of samyang af 14mm f/2.8 rf, pop colorism, petcore, chinapunk, representational, light silver and dark brown, relatable personality --ar 3:2",asian,female
"an asian doctor with an stethoscope holding the female patient, isolated on screen, in the style of light gray and light bronze, school of london, y2k aesthetic, petcore, multiple styles, youthful energy --ar 3:2",asian,female
"woman doctor for female doctor stock videos & royaltyfree footage, in the style of kodak portra, asian-inspired, light gray and bronze, alayna lemmer, youthful protagonists, minimalist purity, janice sung --ar 3:2",asian,female
"asian female doctor posing in front of a white background, in the style of elizabeth gadd, y2k aesthetic, petcore, light silver and dark brown, tang yau hoong, environmental awareness, melissa launay --ar 3:2",asian,female
"a asian female doctor poses with her stethoscope, in the style of light gray and white, y2k aesthetic, petcore, the vancouver school, dark brown, simple, brightly colored --ar 3:2",asian,female
"female asian doctor sitting on white background, in the style of y2k aesthetic, genderless, petcore, grey academia, environmental awareness, simple, i can't believe how beautiful this is --ar 3:2",asian,female
"li young female doctor with a coat and medical tools, in the style of sopheap pich, light gray and white, website, alayna lemmer, youthful, genderless, simple --ar 3:2",asian,female
"doctor woman standing for a photo against white background medic stock & royaltyfree footage, in the style of y2k aesthetic, traditional vietnamese, petcore, dark white and dark brown, made of all of the above, bold and busy, high quality --ar 3:2",asian,female
"female doctor holding her stethoscope doctors stock video & royaltyfree footage, in the style of traditional vietnamese, light white and light gray, full body, queer academia, tami bone, smilecore, photo taken with provia --ar 3:2",asian,female
"asian doctor in white smock with a stethoscope clinic stock videos & royaltyfree footage, in the style of kodak portra, pretty, light gray and dark brown, commission for, smilecore, youthful protagonists --ar 3:2",asian,female
"asian female nurse standing up doctor stock videos & royaltyfree footage, in the style of kodak portra, light gray and bronze, youthful protagonists, alexis gritchenko, ready-made, commission for, textural minimalism --ar 3:2",asian,female
"an asian young lady doctor in uniform posing on a white background, in the style of elizabeth gadd, ethical concerns, y2k aesthetic, robert irwin, petcore, light silver and dark brown, english major --ar 3:2",asian,female
"a Chinese young asian female doctor standing in front, in the style of light white and light gray, bold colorism, hannah yata, iso 200, light white and dark brown, working-class empathy, petcore --ar 3:2",asian,female
"a chinese doctor standing and posing in front of a white background, in the style of the snapshot aesthetic, womancore, photo taken with provia, representational, english major, soft lighting, nonrepresentational --ar 3:2",asian,female
"white background with female doctor posing, in the style of samyang af 14mm f/2.8 rf, representational, dark white and dark brown, y2k aesthetic, gongbi --ar 3:2",asian,female
"a chinese female doctor carries a tablet with a stethoscope, in the style of light gray and white, clear edge definition, light gray and light amber, y2k aesthetic, holotone printing, skillful, nul group --ar 3:2",asian,female
"a woman doctor in white medical is holding a tablet, in the style of the stars art group (xing xing), light gray and light bronze, gongbi, tamron sp 70-200mm f/2.8 di vc usd g2, chinapunk, light gray, ue5 --ar 3:2",asian,female
"young female doctor with yellow clipboard holding tablet, in the style of sui dynasty, light white and light gray, xiaofei yue, petcore --ar 3:2",asian,female
"female medic female doctor stock videos & royaltyfree footage, in the style of shilin huang, light white and light gray, xiaofei yue, light gray and light amber, eco-friendly craftsmanship, light purple and amber, high quality --ar 3:2",asian,female
"a young chinese woman doctor holding out a tablet, in the style of light gray and light bronze, hannah yata, light white and light purple, qian xuan, nul group, petcore, explosive pigmentation --ar 3:2",asian,female
"female doctor working with her tablet on white background, in the style of the stars art group (xing xing), petcore, traditional chinese, tamron sp 70-200mm f/2.8 di vc usd g2, light orange and light gray, charismatic, high quality --ar 3:2",asian,female
"female doctor holding mobile digital tablet using the scanner, in the style of song dynasty, light white and light gray, group f/64, ready-made, petcore, dansaekhwa, high quality --ar 3:2",asian,female
"woman doctor holding tablet doctor stock videos & royaltyfree footage, in the style of shilin huang, light white and light gray, xiaofei yue, eco-friendly craftsmanship, smilecore, chinapunk, he jiaying --ar 3:2",asian,female
"asian female medical doctor holding up her tablet, in the style of light orange and light gray, yuan dynasty, spot metering, high quality, poetcore, group f/64, aurorapunk --ar 3:2",asian,female
"female doctor holds digital tablet and smiles, in the style of li shuxing, light gray and light bronze, uniformly staged images, xiaofei yue, oshare kei, womancore, robert irwin --ar 3:2",asian,female
"chinese female doctor holding her phone doctor stock videos & royaltyfree footage, in the style of light white and light gray, xiaofei yue, light gray and light brown, thick texture, ready-made --ar 3:2",asian,female
"female doctor looking through her digital tablet, in the style of song dynasty, light white and light gray, group f/64, happycore, chinapunk, high quality, explosive pigmentation --ar 3:2",asian,female
"female doctor holding a tablet and holding it up, in the style of li shuxing, light gray and light bronze, he jiaying, light white and light maroon, charles spencelayh, scoutcore, academic precision --ar 3:2",asian,female
"chinese female doctor using tablet while smiling doctor stock videos & royaltyfree footage, in the style of light white and light gray, thick texture, ready-made, light gray and light brown, full body, the stars art group (xing xing), sonian --ar 3:2",asian,female
"asian doctor in uniform with a tablet doctor stock videos & royaltyfree footage, in the style of xiaofei yue, light white and light gray, ready-made, light silver and light amber, womancore --ar 3:2",asian,female
"doctor looking down at a tablet, in the style of chinese cultural themes, womancore, light gray and light bronze, uniformly staged images, strong facial expression, white --ar 3:2",asian,female
"this female doctor is wearing a white coat and a stethoscope, smiling and holding a pen, in the style of asian-inspired, grandparentcore, uniformly staged images, made of all of the above, masculine, made of rubber, unembellished --ar 49:76",asian,female
"a woman wearing a doctor coat and smiling, in the style of asian-inspired, grandparentcore, precisionist, clear edge definition, rotcore, white, 1st version --ar 49:76",asian,female
"a young female doctor wearing white lab coat and stethoscope, in the style of asian-inspired, grandparentcore, sterling silver highlights, happycore, made of rubber, precisionist lines, spot metering --ar 49:76",asian,female
"a female doctor smiling for the camera, in the style of chinese cultural themes, light white and dark bronze, sparse use of color, masculine, mommy's on-the-phonecore, unilalianism, happening --ar 49:76",asian,female
"a medical woman in her white coat and stethoscope standing, smiling, in the style of japanese influence, photo taken with provia, grandparentcore, website, chinapunk, made of all of the above, masculine --ar 49:76",asian,female
"a young woman is in an asian medical outfit, in the style of extremely gendered, grandparentcore, surprisingly absurd, he jiaying, petcore, cryptid academia, sudersan pattnaik --ar 49:76",asian,female
"a nurse wears a white coat with a doctor and stethoscope, in the style of chinese cultural themes, made of all of the above, petcore, androgynous, grandparentcore, sterling silver highlights, made of rubber --ar 49:76",asian,female
"female doctor posing for a photo, in the style of gene luen yang, reductionist form --ar 49:76",asian,female
"a young female doctor in a white labcoat, in the style of chinese cultural themes, grandparentcore --ar 49:76",asian,female
"a young female doctor in a white coat with stethoscope, in the style of yeong-hao han, grandparentcore --ar 49:76",asian,female
"a young female doctor in a white coat, in the style of asian-inspired, grandparentcore, sterling silver highlights, petcore, reductionist form, made of rubber, website --ar 49:76",asian,female
"a female doctor stand on a white background, in the style of he jiaying, photo taken with provia, grandparentcore, meticulous detailing, petcore, whistlerian, representational --ar 49:76",asian,female
"a woman in an asian doctor outfit is smiling and holding her stethoscope, in the style of pentax 645n, youthful protagonists, precisionist lines, grandparentcore, uniformly staged images, meticulous detailing, light white and dark brown --ar 49:76",asian,female
"a doctor wearing an asian stethoscope, in the style of grandparentcore, reductionist form --ar 49:76",asian,female
"a cute young female doctor wearing a white coat and stethoscope, in the style of vivienne tam, monochromatic mastery, made of all of the above, extremely gendered, japonism influenced pieces, grandparentcore, petcore --ar 49:76",asian,female
"a young female doctor with the stethoscope, in the style of grandparentcore, chinapunk, sterling silver highlights, precisionist lines, white and amber, happycore, frogcore --ar 49:76",asian,female
"a female physician standing at the hospital looking relaxed, in the style of silver and bronze, queer academia, grandparentcore, he jiaying, sterling silver highlights, relatable personality, innovative --ar 76:51",asian,female
"a female doctor in a lab coat standing on a railing, in the style of light gray and light bronze, happycore, grandparentcore, kuang hong, skillful, sterling silver highlights, indigenous culture --ar 76:51",asian,female
"doctor woman smiling in front of a railing, in the style of traditional techniques reimagined, silver, light silver and dark brown, grey academia --ar 76:51",asian,female
"senior female doctor with doctor stethoscope and glasses standing on rail, in the style of precisionism influence, indigenous culture, made of all of the above, sterling silver highlights, multilayered dimensions, relatable personality, smilecore --ar 76:51",asian,female
"a medical woman standing on a railing wearing glasses, in the style of light white and light silver, medical themes --ar 76:51",asian,female
"woman doctor smiling from behind with arms crossed in a hospital, in the style of light gray and bronze, asian-inspired, grandparentcore, indigenous culture, sterling silver highlights, exacting precision, solarizing master --ar 76:51",asian,female
"a smiling doctor in a hospital hallway, in the style of light gray and bronze, womancore, chinapunk, indigenous culture, ocean academia, sterling silver highlights, spectacular show of ages --ar 76:51",asian,female
"a happy happy doctor in the nursing home, in the style of light gray and silver, queer academia, archillect, asian-inspired, petcore, indigenous culture, exacting precision --ar 76:51",asian,female
"a female doctor posing for camera, in the style of light white and dark silver, queer academia, grandparentcore, chinapunk, exacting precision, award-winning, fusion of east and west --ar 76:51",asian,female
"the smiling doctor and her stethoscope, in the style of queer academia, futurist claims, light gray and white, asian-inspired, grandparentcore, kimoicore, relatable personality --ar 76:51",asian,female
"female doctor with her arms crossed in the hospital, in the style of light silver and light maroon, grandparentcore, chinapunk, indigenous culture, relatable personality, sterling silver highlights, youthful energy --ar 76:51",asian,female
"female doctor standing upright with crossed arms, in the style of grandparentcore, chinapunk, complexity theory, white and silver, indigenous culture, i can't believe how beautiful this is, precisionist --ar 76:51",asian,female
"a smiling woman in glasses is wearing her lab coat in a hospital, in the style of asian-inspired, grandparentcore, sterling silver highlights, rationalist chic, harmonious color fields, made of all of the above, pleasing sense of harmony --ar 76:51",asian,female
"a professional woman doctor standing with her arms crossed, in the style of grandparentcore, he jiaying, light gray and silver, queer academia, staining, exacting precision, adonna khare --ar 76:51",asian,female
"female doctor in glasses standing up in the corridor with arms crossed, in the style of precisionism influence, indigenous culture, grandparentcore, sterling silver highlights, japanese influence --ar 76:51",asian,female
"smiling female doctor smiling with her arms crossed, in the style of queer academia, light white and dark silver, chinapunk, grandparentcore, indigenous culture, oshare kei, sterling silver highlights --ar 76:51",asian,female
"a woman doctor wearing her stethoscope, in the style of hiroshi nagai, white --ar 75:112",asian,female
"a female doctor in white stethoscope and white smock, in the style of larme kei, booru --ar 75:112",asian,female
"young woman doctor in doctor coat holding stethoscope, in the style of ai yazawa, oshare kei --ar 75:112",asian,female
"professional female medical physician in white coat, in the style of oshare kei, beijing east village, youthful --ar 75:112",asian,female
"asian female doctor with her stethoscope on white background, in the style of larme kei, mori kei --ar 75:112",asian,female
"asian woman medical professional posing with stethoscope, in the style of youthful, mori kei --ar 75:112",asian,female
"physician in chinese woman, in the style of karencore, clean-lined, white --ar 75:112",asian,female
"a young woman with a stethoscope stands up, in the style of japanese, white --ar 75:112",asian,female
"a chinese woman wearing a white jacket and a stethoscope, in the style of youthful, womancore --ar 75:112",asian,female
"asian girl young doctor wearing a stethoscope, in the style of hiroshi nagai, camille vivier, contrasting --ar 75:112",asian,female
"young asian female doctor or nurse standing, in the style of oshare kei, masculine --ar 75:112",asian,female
"a female doctor standing with a stethoscope, in the style of oshare kei, white --ar 75:112",asian,female
"Asian female doctor in white coat, in the style of oshare kei, white, simple --ar 75:112",asian,female
"young chinese doctor with stedoscope, in the style of oshare kei, androgynous, booru --ar 75:112",asian,female
"young female doctor with stethoscope, in the style of hiroshi nagai, white --ar 75:112",asian,female
"doctor woman posing with stethoscope, in the style of shin hanga, subtle, simple --ar 75:112",asian,female
"young asian male smiling in a doctor outfit with a white phone, in the style of high quality photo, duy huynh, gesture, uhd image --ar 78:49",asian,male
"male doctor showing smartphone, open palm, in the style of gongbi, high quality photo, strong facial expression, majismo, dansaekhwa, scoutcore, molecular --ar 78:49",asian,male
"asian doctor in medical clothing holding phone and distributing samples of medicine, in the style of emotive gestures and expressions, majismo, handsome, daguerreian, rtx on, traditional vietnamese, schlieren photography --ar 78:49",asian,male
"doctor in white coat posing with his hands open stock photo, in the style of uhd image, traditional vietnamese, high quality photo, smartphone footage, scoutcore, light blue and black, rtx on --ar 78:49",asian,male
"doctor in uniform, showing his phone and demonstrating his hand to the audience, in the style of asian-inspired, light gray and navy, light white and light amber, exacting precision, drugcore, youthful energy, handsome --ar 78:49",asian,male
"boy doctor showing his phone, in the style of majismo, happycore, dignified poses, dao trong le, uhd image, light gray and blue, matte background --ar 78:49",asian,male
"a male physician holding his cell phone, in the style of emotive gestures and expressions, gongbi, light navy and light gray, object portraiture specialist, vibrant stage backdrops, daguerreian, ferrania p30 --ar 78:49",asian,male
"attractive health care doctor holding device, in the style of duy huynh, handsome, qiu shengxian, emotive gestures and expressions, charles spencelayh, spot metering, light white and navy --ar 78:49",asian,male
"male doctor showing phone on blue background, in the style of gongbi, realist portraiture, tamron sp 70-200mm f/2.8 di vc usd g2, indonesian art, light gray and white, realist: lifelike accuracy, dau al set --ar 78:49",asian,male
"young asian young medical doctor with a smartphone, in the style of light blue and light black, duy huynh, high quality photo, nathan spoor, rudy siswanto, majismo, white and brown --ar 78:49",asian,male
"old portrait of male smiling doctor holding a smartphone and posing, in the style of duy huynh, high quality photo --ar 78:49",asian,male
"young Asian doctor showing his phone and a hooded jacket, in the style of light white and dark azure, expert draftsmanship, spot metering, daguerreian, tondo, happycore, dau al set --ar 78:49",asian,male
"asian man in white coat showing phone and white tabletop, in the style of medical themes, light blue and light black, dignified poses, he jiaying, vibrant, lively, studio portrait, medical imaging film. --ar 78:49",asian,male
"young male asian doctor reaching towards his smartphone, in the style of emotive gestures and expressions, tang yau hoong, high quality photo, uhd image, petcore, charles spencelayh, white and azure --ar 78:49",asian,male
"a doctor in white coat holding his phone, in the style of object portraiture specialist, indonesian art, emotive gestures and expressions, light blue and light black, chinapunk, group material, rtx on --ar 78:49",asian,male
"a doctor pointing his phone toward the camera, in the style of high quality photo, gongbi, handsome, happycore, light white and dark azure, tondo, mingei --ar 78:49",asian,male
"doctor young asian man with crossed arms isolated on white white doctor smiling doctor isolated on white isolated on white, in the style of androgynous, john le, hd mod --ar 5:8",asian,male
"a young doctor with a stethoscope stock photo 63934598, in the style of traditional chinese, studio portrait, minimal retouching, larme kei, wrapped, close up, precisionist --ar 5:8",asian,male
"beautiful young doctor smiling with his arms crossed stock photo png 3798924, in the style of zhang kechun, precision in details --ar 5:8",asian,male
"a male medical doctor posing with folded arms dj picture for social media, in the style of qing dynasty, human anatomy, shot on 70mm --ar 5:8",asian,male
"asian male doctor posing with arms crossed stock photo, in the style of felinecore, white --ar 5:8",asian,male
"young male doctor standing and posing stock photo 103869, in the style of traditional chinese, reductionist form --ar 5:8",asian,male
"asian doctor on white background stock photo, in the style of li-core, wrapped, iconic --ar 5:8",asian,male
"male doctor with stethoscope and crossed arms stock photo, in the style of tondo, japanese, traditional chinese --ar 5:8",asian,male
"asian doctor with stethoscope arms crossed stock photo, in the style of grainy, molecular, modern, bold, dynamic --ar 5:8",asian,male
"asian doctor standing with arms crossed and with white background, in the style of beijing east village, close up, shot on 70mm, oshare kei, ambitious, grey academia --ar 5:8",asian,male
"asian male doctor standing isolated on background, in the style of shot on 70mm, oshare kei, wrapped, jessie arms botke, goosepunk, photo, close up --ar 5:8",asian,male
"young asian male physician standing with his arms crossed stock photo 29053484, in the style of close up, white and gray --ar 5:8",asian,male
"asian doctor with crossed arms stock photo, in the style of tondo, white --ar 5:8",asian,male
"asian male doctor holding a stethoscope with his arms crossed, over white background, in the style of артур скижали-вейс, androgynous, gu hongzhong, skillful, naturalist, goosepunk, yankeecore --ar 5:8",asian,male
"doctor isolated on white background portrait shot stock photo 6549987, in the style of beijing east village, scoutcore, white and navy, wrapped, close up, majismo, hallyu --ar 5:8",asian,male
"portrait of smiling doctor standing on white background, in the style of beijing east village, oshare kei, hinchel or, close up, wrapped, jessie arms botke, photo --ar 5:8",asian,male
"modern healthcare medicine doctor in the asia hospital hospital, in the style of poster, iberê camargo, sigma 85mm f/1.4 dg hsm art, textual, mori kei, study, john liberto --ar 125:83",asian,male
"a young chinese doctor with a clipboard, in the style of light-focused, poster, hallyu, quadratura, dadaist --ar 125:83",asian,male
"male asian medic holding clipboard with paper, in the style of poster, soft, youthful --ar 125:83",asian,male
"male asian doctor standing still in hospital waiting room, in the style of manuscript, light white and light bronze, smilecore, john le, high quality, posuka demizu, unprimed canvas --ar 125:83",asian,male
